facility_name,facility_id,state,period,claim_type,avg_spndg_per_ep_hospital,avg_spndg_per_ep_state,avg_spndg_per_ep_national,percent_of_spndg_hospital,percent_of_spndg_state,percent_of_spndg_national,start_date,end_date
KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,050140,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,050140,CA,During Index Hospital Admission,Durable Medical Equipment,16,21,23,0.06,0.09,0.09,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,050140,CA,During Index Hospital Admission,Carrier,837,1729,1577,3.22,6.85,6.48,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,050140,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,451,817,748,1.73,3.24,3.07,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,050140,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,374,195,181,1.44,0.77,0.74,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,050140,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,3952,3208,3479,15.2,12.72,14.28,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,050140,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,1237,874,920,4.76,3.46,3.78,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,050140,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,3616,3854,3345,13.91,15.27,13.73,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,050140,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,45,116,112,0.17,0.46,0.46,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,050140,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1324,1421,1335,5.09,5.63,5.48,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,050140,CA,Complete Episode,Total,26001,25229,24355,100,100,100,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,9,16,13,0.04,0.06,0.05,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,1,1,1,0,0,0,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,0,6,8,0,0.02,0.03,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,50,115,187,0.21,0.46,0.77,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,3,8,6,0.01,0.03,0.02,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,8,10,9,0.04,0.04,0.04,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,543,696,699,2.26,2.76,2.87,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,During Index Hospital Admission,Inpatient,12949,12143,11712,53.93,48.13,48.09,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,During Index Hospital Admission,Durable Medical Equipment,12,21,23,0.05,0.09,0.09,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,During Index Hospital Admission,Carrier,1780,1729,1577,7.41,6.85,6.48,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,724,817,748,3.02,3.24,3.07,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,246,195,181,1.02,0.77,0.74,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2792,3208,3479,11.63,12.72,14.28,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,740,874,920,3.08,3.46,3.78,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,2780,3854,3345,11.58,15.27,13.73,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,64,116,112,0.27,0.46,0.46,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1307,1421,1335,5.44,5.63,5.48,2021-01-01,2021-12-31
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,Complete Episode,Total,24009,25229,24355,100,100,100,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,26,16,13,0.1,0.06,0.05,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,1,1,1,0,0,0,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,0,6,8,0,0.02,0.03,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,34,115,187,0.14,0.46,0.77,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,0,8,6,0,0.03,0.02,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,7,10,9,0.03,0.04,0.04,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,621,696,699,2.49,2.76,2.87,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,During Index Hospital Admission,Inpatient,11373,12143,11712,45.7,48.13,48.09,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,During Index Hospital Admission,Durable Medical Equipment,15,21,23,0.06,0.09,0.09,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,During Index Hospital Admission,Carrier,1987,1729,1577,7.98,6.85,6.48,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,700,817,748,2.81,3.24,3.07,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,254,195,181,1.02,0.77,0.74,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,3388,3208,3479,13.61,12.72,14.28,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,897,874,920,3.6,3.46,3.78,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,3920,3854,3345,15.75,15.27,13.73,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,101,116,112,0.41,0.46,0.46,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1565,1421,1335,6.29,5.63,5.48,2021-01-01,2021-12-31
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,Complete Episode,Total,24889,25229,24355,100,100,100,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,6,16,13,0.03,0.06,0.05,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,0,6,8,0,0.02,0.03,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,329,115,187,1.63,0.46,0.77,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,2,8,6,0.01,0.03,0.02,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,3,10,9,0.02,0.04,0.04,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,430,696,699,2.12,2.76,2.87,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,During Index Hospital Admission,Inpatient,10012,12143,11712,49.46,48.13,48.09,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,During Index Hospital Admission,Durable Medical Equipment,11,21,23,0.05,0.09,0.09,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,During Index Hospital Admission,Carrier,1048,1729,1577,5.18,6.85,6.48,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,813,817,748,4.02,3.24,3.07,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,252,195,181,1.25,0.77,0.74,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,1685,3208,3479,8.32,12.72,14.28,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,866,874,920,4.28,3.46,3.78,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,3818,3854,3345,18.87,15.27,13.73,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,60,116,112,0.3,0.46,0.46,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,905,1421,1335,4.47,5.63,5.48,2021-01-01,2021-12-31
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,Complete Episode,Total,20240,25229,24355,100,100,100,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,9,16,13,0.04,0.06,0.05,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,0,6,8,0,0.02,0.03,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,106,115,187,0.41,0.46,0.77,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,5,8,6,0.02,0.03,0.02,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,1,10,9,0,0.04,0.04,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,701,696,699,2.7,2.76,2.87,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,During Index Hospital Admission,Inpatient,11351,12143,11712,43.8,48.13,48.09,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,During Index Hospital Admission,Durable Medical Equipment,8,21,23,0.03,0.09,0.09,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,During Index Hospital Admission,Carrier,1523,1729,1577,5.88,6.85,6.48,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,907,817,748,3.5,3.24,3.07,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,110,195,181,0.43,0.77,0.74,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,3647,3208,3479,14.07,12.72,14.28,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,610,874,920,2.35,3.46,3.78,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,5540,3854,3345,21.38,15.27,13.73,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,36,116,112,0.14,0.46,0.46,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1363,1421,1335,5.26,5.63,5.48,2021-01-01,2021-12-31
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,Complete Episode,Total,25917,25229,24355,100,100,100,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,32,16,13,0.11,0.06,0.05,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,34,6,8,0.12,0.02,0.03,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,69,115,187,0.25,0.46,0.77,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,6,8,6,0.02,0.03,0.02,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,6,10,9,0.02,0.04,0.04,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,793,696,699,2.84,2.76,2.87,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,During Index Hospital Admission,Inpatient,10304,12143,11712,36.82,48.13,48.09,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,During Index Hospital Admission,Durable Medical Equipment,13,21,23,0.05,0.09,0.09,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,During Index Hospital Admission,Carrier,1609,1729,1577,5.75,6.85,6.48,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,806,817,748,2.88,3.24,3.07,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,194,195,181,0.69,0.77,0.74,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,5298,3208,3479,18.93,12.72,14.28,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,345,874,920,1.23,3.46,3.78,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,6244,3854,3345,22.31,15.27,13.73,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,55,116,112,0.2,0.46,0.46,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,2173,1421,1335,7.77,5.63,5.48,2021-01-01,2021-12-31
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,Complete Episode,Total,27981,25229,24355,100,100,100,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,8,16,13,0.04,0.06,0.05,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,1,1,1,0.01,0,0,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,0,6,8,0,0.02,0.03,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,68,115,187,0.33,0.46,0.77,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,31,8,6,0.15,0.03,0.02,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,32,10,9,0.16,0.04,0.04,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,573,696,699,2.82,2.76,2.87,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,During Index Hospital Admission,Inpatient,9035,12143,11712,44.56,48.13,48.09,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,During Index Hospital Admission,Durable Medical Equipment,11,21,23,0.06,0.09,0.09,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,During Index Hospital Admission,Carrier,921,1729,1577,4.54,6.85,6.48,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,593,817,748,2.93,3.24,3.07,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,242,195,181,1.19,0.77,0.74,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2355,3208,3479,11.62,12.72,14.28,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,702,874,920,3.46,3.46,3.78,2021-01-01,2021-12-31
VENTURA COUNTY MEDICAL CENTER,050159,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,4601,3854,3345,22.69,15.27,13.73,2021-01-01,2021-12-31
