facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,footnote,start_date,end_date
050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,(805) 737-3300,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,107,3.7,0.36,7.03,,2019-07-01,2021-06-30
050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,(805) 737-3300,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,136,0.77,0,1.74,,2019-07-01,2021-06-30
050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,(805) 737-3300,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,242,0.95,0,2.23,,2019-07-01,2021-06-30
050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,(805) 737-3300,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,1.14,0.71,1.57,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,306,3.4,2.3,5.1,,2019-04-01,2022-03-31
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,63,11.4,8.8,14.5,,2019-07-01,2022-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,MORT_30_CABG,Death rate for CABG surgery patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,67,7.7,5.1,11.7,,2019-07-01,2022-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,272,7.7,5.7,10,,2019-07-01,2022-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,303,12.8,10.6,15.3,,2019-07-01,2022-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,72,12.7,9.3,16.6,,2019-07-01,2022-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,4644,0.02,0,0.7,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,74,120.94,77.21,164.67,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,5607,0.18,0.04,0.32,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,5935,0.09,0,0.21,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,1467,2.22,0.91,3.53,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,826,1.35,0.29,2.41,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,804,3.95,0,9.26,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,1655,4.38,2.58,6.18,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_13,Postoperative sepsis rate,Worse Than the National Rate,792,6.82,4.19,9.46,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,599,0.67,0,1.57,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,1142,0.98,0,2.08,,2019-07-01,2021-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.97,0.69,1.26,,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-04-01,2022-03-31
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,MORT_30_CABG,Death rate for CABG surgery patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,MORT_30_PN,Death rate for pneumonia patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_03,Pressure ulcer rate,No Different Than the National Rate,246,0.34,0,2.81,,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_04,Death rate among surgical inpatients with serious treatable complications,NA,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,316,0.18,0.02,0.34,,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,324,0.17,0,0.34,,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,45,2.37,0.88,3.85,,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_11,Postoperative respiratory failure rate,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,49,3.31,0.74,5.88,,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_13,Postoperative sepsis rate,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_14,Postoperative wound dehiscence rate,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,44,1.03,0,2.37,,2019-07-01,2021-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.97,0.52,1.43,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,81,3,1.7,5.1,,2019-04-01,2022-03-31
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,162,15.3,12,19.2,,2019-07-01,2022-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,34,3,1.4,6,,2019-07-01,2022-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,47,8.7,5.6,12.8,,2019-07-01,2022-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,243,10.4,7.9,13.5,,2019-07-01,2022-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,312,16.9,13.8,20.3,,2019-07-01,2022-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,214,11.9,9.4,15,,2019-07-01,2022-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,4139,0.04,0,0.86,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,65,154.69,113.66,195.71,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,4899,0.15,0,0.29,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,5212,0.11,0,0.24,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,1335,2.72,1.43,4.02,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,469,1.02,0,2.08,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,471,4.34,0,9.88,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,1408,3.71,1.75,5.68,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,440,4.04,1.1,6.99,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,455,0.68,0,1.59,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,952,0.76,0,1.92,,2019-07-01,2021-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.81,0.5,1.12,,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,79,2.9,1.7,4.9,28,2019-04-01,2022-03-31
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,185,11.6,9.3,14.3,28,2019-07-01,2022-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,30,2.5,1.2,5,28,2019-07-01,2022-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,42,8.7,5.6,12.5,28,2019-07-01,2022-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,282,9,6.8,11.4,28,2019-07-01,2022-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,252,16.5,13.8,19.6,28,2019-07-01,2022-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,183,14,11.5,16.8,28,2019-07-01,2022-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_03,Pressure ulcer rate,No Different Than the National Rate,2785,0.05,0,0.98,28,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,78,150.38,112.24,188.53,28,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,3590,0.16,0.01,0.3,28,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,3815,0.05,0,0.18,28,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,805,2.46,1.08,3.85,28,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,186,0.86,0,2.02,28,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,204,3.18,0,10.53,28,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,878,3.36,1.22,5.51,28,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,193,4.32,1.02,7.62,28,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,252,0.74,0,1.69,28,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,626,0.85,0,2.07,28,2019-07-01,2021-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.8,0.45,1.16,28,2019-07-01,2021-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-04-01,2022-03-31
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,25,12.5,9.1,16.5,,2019-07-01,2022-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,MORT_30_CABG,Death rate for CABG surgery patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,42,10,6.6,14.2,,2019-07-01,2022-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,91,11.3,7.7,16.3,,2019-07-01,2022-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,130,20.4,15.9,25.8,,2019-07-01,2022-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,33,15.4,11.4,20.4,,2019-07-01,2022-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1168,0.16,0,1.84,,2019-07-01,2021-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,1359,0.18,0.02,0.33,,2019-07-01,2021-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,1430,0.07,0,0.23,,2019-07-01,2021-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,175,2.32,0.85,3.79,,2019-07-01,2021-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,48,0.91,0,2.1,,2019-07-01,2021-06-30
050118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,47,5.59,0,15.34,,2019-07-01,2021-06-30
